ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,21/03/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/03/CAE0A.PDF,Acuerdo Ejecutivo,"El presente Reglamento tiene por objeto desarrollar las disposiciones de la Ley del Medio Ambiente y su Reglamento General, que crean y definen funciones del ""Sistema Nacional de Gestión del Medio Ambiente"", teniendo como ámbito de aplicación del SINAMA comprende todo el territorio nacional. La gestión ambiental, en el marco del SINAMA, se establece a través de ""Unidades Ambientales"", a ser conformadas en todas las entidades e instituciones del sector público y municipal, las cuales serán coordinadas por el Ministerio de Medio Ambiente y Recursos Naturales.",REGLAMENTO INTERNO DEL SISTEMA NACIONAL DE GESTION DEL MEDIO AMBIENTE
ORGANO LEGISLATIVO,22/11/2020,30/10/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/10/CFCE0.PDF,Decreto Legislativo,"La presente ley especial transitoria tiene por objeto apoyar a los productores de café, que han sido afectados por la disminución de los precios internacionales del café y por los efectos del cambio climático, como ataques virulentos de roya del cultivo del café, que hayan comprobado su moralidad de pago ante sus acreedores y hayan expresado a su acreedor respectivo y al Ministerio de Agricultura y Ganadería, su decisión de acogerse al Programa de Rescate del Sector Café, mediante la suspensión de procesos judiciales iniciados contra deudores de los bancos integrantes del sistema financiero estatal, por créditos relacionados con la producción de café y contratados durante los últimos cinco años, contados a partir del año 2012.",LEY ESPECIAL TRANSITORIA PARA EL ESTABLECIMIENTO DE CONDICIONES FINANCIERAS ESPECIALES PARA LA REACTIVACION FINANCIERA Y PRODUCTIVA DE CAFICULTORES CON CREDITOS EN EL SISTEMA FINANCIERO ESTATAL
ORGANO EJECUTIVO (Ministerio de Salud),22/11/2020,30/05/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/05/D514F.PDF,Acuerdo Ejecutivo-735,"Por medio del presente Acuerdo Ejecutivo se establece una política y estrategia nacional para la seguridad, cuya implementación estará sujeta a un enfoque graduado de acuerdo a las circunstancias nacionales y riesgos debidos a la radiación asociados a las instalaciones y actividades, para alcanzar el objetivo fundamental de seguridad.",POLITICA Y ESTRATEGIA NACIONAL DE SEGURIDAD RADIOLOGICA
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,12/09/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/09/D767D.PDF,Decreto Municipal-El Paisnal-5,"La presente Ordenanza tiene por objeto promover y estimular una cultura vial y de respeto a los ciclistas que contribuya al dinamismo económico y a mejorar el impacto ambiental del municipio de El Paisnal, Departamento de San Salvador, así como al mantenimiento del atractivo comercial de sus calles y convine la recuperación del espacio público con la revitalización del comercio, el desarrollo y el aumento del atractivo turístico.","ORDENANZA PARA FOMENTAR EL USO DE LA BICICLETA EN EL MUNICIPIO DE EL PAISNAL, DEPARTAMENTO DE SAN SALVADOR"
ORGANO LEGISLATIVO,22/11/2020,31/03/2020,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2020-2029/2020/03/DC230.PDF,Decreto Legislativo-591,"La presente ley especial transitoria tiene por objeto apoyar a los productores de café que han sido afectados por la disminución de los precios internacionales del café y por los efectos del cambio climático, como también ataques severos de la roya y otras enfermedades que han afectado el cultivo del café y que deseen regularizar su situación crediticia, debiendo comprobar que tuvieron pérdidas en las cosechas y baja producción de café, lo cual no les permitió cumplir con el pago oportuno de sus obligaciones crediticias, no obstante ellos gestionaron algún arreglo de pago con sus acreedores entendiéndose esto, como comprobación de su moralidad de pago en sus créditos y hayan expresado ante su acreedor respectivo y al Ministerio de Agricultura y Ganadería su decisión de acogerse al Programa de Rescate del Sector Café o cualquier otro programa desarrollado por el ejecutivo para tal fin, mediante la suspensión de los Procesos Judiciales iniciados contra los deudores de los Bancos de Fomento Agropecuario, Banco Hipotecario de El Salvador, S.A. y del Banco de Desarrollo de El Salvador (BANDESAL), por los créditos relacionados con la producción de café, contratados a partir del año 2012 hasta el año 2019.","LEY ESPECIAL TRANSITORIA PARA LA REACTIVACION FINANCIERA Y PRODUCTIVA DEL SECTOR CAFE POR MEDIO DE LA SUSPENSION E INICIACION DE PROCESOS JUDICIALES DE LOS CREDITOS OTORGADOS POR EL BANCO DE FOMENTO AGROPECUARIO, BANCO HIPOTECARIO Y BANCO DE DESARROLLO DE EL SALVADOR"
ORGANO LEGISLATIVO,22/11/2020,25/09/2020,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2020-2029/2020/09/E0503.PDF,Decreto Legislativo-711,"La presente normativa tiene como objetivo principal generar un marco regulatorio que promueva el uso y fomento de la bicicleta como medio de transporte ecológico y amigable, tanto en el ámbito urbano como en el rural.",LEY MARCO PARA EL USO Y FOMENTO DE LA BICICLETA
ORGANO EJECUTIVO (Presidencia de la República),22/11/2020,08/10/2020,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2020-2029/2020/10/E0FAB.PDF,Decreto Ejecutivo-39,"Por medio del presente Decreto se crea el Comisionado Presidencial para el Agua, quien tendrá como responsabilidad, entre otras, la de generar conciencia ambiental para el cambio de actitudes en la población, por medio de la educación, la información, los incentivos y las campañas a favor de la protección y conservación del recurso hídrico.",DECRETO POR MEDIO DEL CUAL SE CREA EL COMISIONADO PRESIDENCIAL PARA EL AGUA
ORGANO EJECUTIVO (Presidencia de la República),22/11/2020,16/10/2020,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2020-2029/2020/10/E1337.PDF,Decreto Ejecutivo-41,"Por medio del presente Decreto se crea el Consejo Nacional para el Desarrollo Sostenible, con el objeto de dar cumplimiento a lo establecido en la Alianza Centroamericana para el Desarrollo Sostenible y en la AGENDA 2030 respecto al cumplimiento de los Objetivos de Desarrollo Sostenible (ODS), de acuerdo a la resolución de la Asamblea General de las Naciones Unidas.",DECRETO POR MEDIO DEL CUAL SE CREA EL CONSEJO NACIONAL PARA EL DESARROLLO SOSTENIBLE
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,04/01/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/01/D2D06.PDF,Decreto Ejecutivo,"El objeto del presente Decreto Ejecutivo es la revisión y actualización de las directrices para la zonificación ambiental y los usos del suelo, puede ser desarrollada de oficio por el Ministerio de Medio Ambiente y Recursos Naturales o a requerimiento del gobierno central, del municipio, de la asociación de municipios y oficinas de planificación territorial, según sea el caso.",DIRECTRICES PARA LA ZONIFICACION AMBIENTAL Y LOS USOS DEL SUELO PARA LA REGION NOROCCIDENTAL
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,21/03/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/03/D44AF.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ISLA PERICO"", ubicada en el municipio y departamento de La Unión, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA PERICO, MUNICIPIO DE LA UNION, DEPARTAMENTO DE LA UNION"
ORGANO LEGISLATIVO,22/11/2020,27/02/2020,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2020-2029/2020/02/DBF64.PDF,Decreto Legislativo-527,"La presente ley tiene por objeto lograr el aprovechamiento y disposición final sanitaria y ambientalmente segura de los residuos, a fin de proteger la salud de las personas, el medio ambiente y fomentar una economía circular, a través del establecimiento de una visión sistémica en la gestión integral de los residuos, la determinación de los actores y su forma de interacción, y la asignación de responsabilidades para lograr cambios conductuales en la población.",LEY DE GESTION INTEGRAL DE RESIDUOS Y FOMENTO AL RECICLAJE
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,24/04/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/04/D49BF.PDF,Decreto Ejecutivo-10,"Por medio del presente Decreto Ejecutivo se establecen guías técnicas que faciliten a los titulares de actividades, obras o proyectos, la elaboración de estudios especializados que son desarrollados previos o durante la elaboración del Estudio de Impacto Ambiental","DECRETO POR MEDIO DEL CUAL SE ESTABLECEN GUIAS TECNICAS PARA FACILITAR A LOS TITULARES DE ACTIVIDADES, OBRAS O PROYECTOS, LA ELABORACION DE ESTUDIOS ESPECIALIZADOS QUE SON DESARROLLADOS COMO PARTE DEL PROCESO DE EVALUACION DEL IMPACTO AMBIENTAL"
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,27/07/2020,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2020-2029/2020/07/DEFCD.PDF,Decreto Municipal-San Francisco Menéndez-6,"El objeto de la presente Ordenanza es compatibilizar la normativa vigente en la materia, estableciendo un modelo adecuado de actuación y gestión en las playas, y en los esteros del Municipio de San Francisco Menéndez, Departamento de Ahuachapán; así como regular las condiciones generales de ordenamiento en la ejecución de todo tipo de obras de construcción, en orden a la seguridad, a la salud pública y a la protección del medio ambiente, mediante el establecimiento de los procedimientos a seguir y los requisitos que deberán cumplir los proyectos de urbanización, parcelación y construcción ubicados en las zonas costeras.","ORDENANZA REGULADORA DE LAS OBRAS DE CONSTRUCCION Y DE LAS ACTIVIDADES COMERCIALES EN LAS ZONAS DE LA PLAYA Y ESTERO DE SAN FRANCISCO MENENDEZ, DEPARTAMENTO DE AHUACHAPAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,06/10/2020,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2020-2029/2020/10/E0DDC.PDF,Acuerdo Ejecutivo-98,"El presente Acuerdo establece las condiciones de aprovechamiento de las especies de fauna silvestre, sujetas a cacería deportiva en El Salvador, estipulando los requisitos, tiempos de aprovechamiento; especies sujetas a dicha actividad; sitios autorizados; cuotas o cantidades de especímenes aprovechables; métodos y prohibiciones.",ACUERDO POR MEDIO DEL CUAL SE DICTAN DISPOSICIONES REGULADORAS DEL EJERCICIO DE LA CACERIA DEPORTIVA EN EL SALVADOR
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,17/05/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/05/CC290.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""Isla Tasajera""  ubicada una parte en jurisdicción de Tecoluca, Departamento de San Vicente y la otra parte en jurisdicción de Zacatecoluca, Departamento de La Paz, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ISLA TASAJERA, UNA PARTE EN EL MUNICIPIO DE TECOLUCA, DEPARTAMENTO DE SAN VICENTE Y OTRA PARTE EN EL MUNICIPIO DE ZACATECOLUCA, DEPARTAMENTO DE LA PAZ"
ORGANO EJECUTIVO (Ministerio de Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,18/09/2020,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2020-2029/2020/09/E022A.PDF,Acuerdo Ejecutivo-117,"El presente Acuerdo Ejecutivo tiene el propósito velar por la calidad ambiental del recurso suelo estableciendo los parámetros y concentraciones de contaminantes que permitan la conservación, utilización y/o remediación del recurso.",ACUERDO POR MEDIO DEL CUAL SE EMITEN LOS LIMITES DE CONCENTRACION DE CONTAMINANTES PARA PROTECCION DEL SUELO Y REMEDIACION DE SUELOS CONTAMINADOS
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,01/02/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/02/C9F45.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""BUENOS AIRES"", ubicado en el municipio de Juayúa, departamento de Sonsonate, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA BUENOS AIRES, MUNICIPIO DE JUAYUA, DEPARTAMENTO DE SONSONATE"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,01/02/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/02/C9F47.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""LA LABOR"", municipio y departamento de Ahuachapán, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA LA LABOR, MUNICIPIO DE AHUACHAPAN, DEPARTAMENTO DE AHUACHAPAN"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,01/02/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/02/C9F44.PDF,Decreto Ejecutivo,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida ""ATEHUESIAN"", ubicado en el Cantón Palo Pique, municipio y departamento de Ahuachapán, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA ATEHUESIAN, MUNICIPIO DE AHUACHAPAN, DEPARTAMENTO DE AHUACHAPAN"
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,02/03/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/03/CA5F5.PDF,Decreto Municipal-El Carmen,"Regúlese por medio de esta Ordenanza, las disposiciones concernientes con el uso y protección del suelo, agua, flora y fauna en la jurisdicción del Municipio de El Carmen, Departamento de La Unión.","ORDENANZA PARA LA PROTECCION DEL MEDIO AMBIENTE DEL MUNICIPIO DE EL CARMEN, DEPARTAMENTO DE LA UNION"
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,15/03/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/03/CAA43.PDF,Decreto Municipal-San Simón,"La presente ordenanza tiene por objeto propiciar el cambio de conducta en la población de San Simón, Departamento de Morazán, que contribuya al uso eficiente y sostenible de los recursos naturales con énfasis en el agua y el suelo, por medio de un proceso de educación, sensibilización y concientización ambiental, que coordinado con otras autoridades competentes en San Simón, apoyen las labores de la Unidad Ambiental Municipal y Unidad de Promoción Social incluyendo la divulgación y cumplimiento de la presente Ordenanza.","ORDENANZA MUNICIPAL PARA LA PROTECCION DE LAS ZONAS DE RECARGA HIDRICA, USO Y APROVECHAMIENTO RESPONSABLE DE LOS RECURSOS HIDRICOS EN EL MUNICIPIO DE SAN SIMON, DEPARTAMENTO DE MORAZAN"
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,12/04/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/04/CBDB5.PDF,Decreto Municipal-San Salvador,"La presente ordenanza tiene por objeto establecer las normas que permitan regular el aprovechamiento de los recursos naturales contenidos en el cerro San Jacinto, ubicado en el Municipio y Departamento de San Salvador, a fin de lograr su protección, conservación y restauración; bajo los principios de prevención y precaución y los enfoques de sustentabilidad ambiental y ecológico del riesgo, para proteger a la ciudadanía de los desastres que podrían ocurrir por la degradación ambiental del mismo.","ORDENANZA MUNICIPAL PARA LA PROTECCION DE LOS RECURSOS NATURALES Y DEL MEDIO AMBIENTE DEL CERRO SAN JACINTO, UBICADO EN EL MUNICIPIO Y DEPARTAMENTO DE SAN SALVADOR"
ORGANO EJECUTIVO (Ministerio de Agricultura y Ganadería),22/11/2020,06/09/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/09/CE7C4.PDF,Acuerdo Ejecutivo,"Por medio del presente Acuerdo se crea la Comisión Nacional de Incendios Forestales, como un organismo consultivo de concertación y coordinación del sector forestal responsable de velar por la prevención y demás actividades que tiendan a la restauración, compensación o recuperación de la cobertura arbórea en el territorio nacional.",ACUERDO POR MEDIO DEL CUAL SE CREA LA COMISION NACIONAL DE INCENDIOS FORESTALES
ORGANO EJECUTIVO (Ministerio de Agricultura y Ganadería),22/11/2020,11/10/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/10/CF662.PDF,Acuerdo Ejecutivo,"El presente instructivo tiene como objeto regular la emisión del dictamen técnico a que aluden los Arts. 8-A letra c), 9-A letra b) de la Ley del Régimen Especial de la Tierra en Propiedad de las Asociaciones Cooperativas, Comunales y Comunitarias Campesinas y Beneficiaros de la Reforma Agraria y 27 Inc. 4 de su Reglamento, por parte de las asociaciones cooperativas de la reforma agraria de responsabilidad Limitada, las asociaciones cooperativas de producción agropecuaria de responsabilidad limitada, las asociaciones cooperativas de participación real de responsabilidad limitada y las asociaciones comunales o comunitarias campesinas, en adelante denominadas simplemente las asociaciones.","INSTRUCTIVO REGULADOR PARA LA EMISION DE DICTAMEN TECNICO PARA LAS ASOCIACIONES COOPERATIVAS DE LA REFORMA AGRARIA DE RESPONSABILIDAD LIMITADA, LAS ASOCIACIONES COOPERATIVAS DE PRODUCCION AGROPECUARIA DE RESPONSABILIDAD LIMITADA, LAS ASOCIACIONES COOPERATIVAS DE PARTICIPACION REAL DE RESPONSABILIDAD LIMITADA Y LAS ASOCIACIONES COMUNALES O COMUNITARIAS CAMPESINAS"
ORGANO EJECUTIVO (Ministerio de Agricultura y Ganadería),22/11/2020,11/10/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/10/CF661.PDF,Acuerdo Ejecutivo,El presente instructivo tiene como fin establecer el procedimiento administrativo y criterios técnicos y legales para la aprobación de parcelaciones y la emisión de solvencias de cuotas o tarifas para los Distritos de Riego y Avenamiento transferidos y no transferidos.,INSTRUCTIVO REGULADOR PARA APROBACION DE PARCELACIONES Y EMISION DE SOLVENCIAS DE CUOTAS Y TARIFAS DENTRO DE LOS DISTRITOS DE RIEGO Y AVENAMIENTO
ORGANO LEGISLATIVO,22/11/2020,24/10/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/10/CFA48.PDF,Decreto Legislativo,"Por medio del presente Decreto Legislativo se faculta al Consejo de Administración del Fondo Especial de los Recursos Provenientes de la Privatización de ANTEL, FANTEL, para que destine recursos del área de Promoción de Empleo a través de la Inversión Extranjera, las Exportaciones y el Turismo, al área de Desarrollo Productivo y Protección Forestal.","DECRETO POR MEDIO DEL CUAL SE ESTABLECEN DISPOSICIONES ESPECIALES Y TRANSITORIAS APLICABLES A LA LEY DEL FONDO ESPECIAL DE LOS RECURSOS PROVENIENTES DE LA PRIVATIZACION DE ANTEL, PARA APOYAR AL MINISTERIO DE AGRICULTURA Y GANADERIA"
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,07/11/2018,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2018/11/D01E5.PDF,Decreto Municipal-Yayantique,"El objeto de la presente ordenanza es regular el uso racional de los recursos naturales, evitar su destrucción, contaminación y extinción para la protección y mejora del medio ambiente y la calidad de vida de la población del Municipio de Yayantique, Departamento de La Unión.","ORDENANZA PARA LA PROTECCION Y CONSERVACION DEL MEDIO AMBIENTE DEL MUNICIPIO DE YAYANTIQUE, DEPARTAMENTO DE LA UNION"
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,03/01/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/01/D2CE1.PDF,Decreto Municipal-San José Cancasque,"El objeto de la presente ordenanza es proteger los recursos naturales, la fauna y la flora silvestre y acuática, además regular las condiciones ambientales del Municipio de San José Cancasque, Departamento de Chalatenango, y con ello contribuir a mejorar la calidad de vida de los habitantes, todo esto en armonía con los principios de la política nacional del medio ambiente y demás leyes primarias relacionadas al tema.","ORDENANZA REGULADORA DEL MEDIO AMBIENTE Y PROTECCION DE LOS RECURSOS NATURALES DEL MUNICIPIO DE SAN JOSE CANCASQUE, DEPARTAMENTO DE CHALATENANGO"
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,22/08/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/08/D69EA.PDF,Decreto Municipal-San Antonio-2,"La presente Ordenanza tiene por objeto proteger, regular e incrementar el uso de las fuentes abastecedoras de agua, cuencas hidrográficas, mantos acuíferos, ríos, quebradas y otras que se encuentran en el Municipio de San Antonio, Departamento de San Miguel, así como evitar la contaminación de los mantos acuíferos, cuencas de los ríos y quebradas que estén dentro de la jurisdicción del Municipio.","ORDENANZA MUNICIPAL DE CONSERVACION DEL MEDIO AMBIENTE CON ENFASIS EN EL RECURSO HIDRICO DEL MUNICIPIO DE SAN ANTONIO, DEPARTAMENTO DE SAN MIGUEL"
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,03/10/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/10/D7F05.PDF,Decreto Municipal-Gualococti-3,"La presente ordenanza tiene por objeto propiciar el cambio de conducta de la población del Municipio de Gualococti, Departamento de Morazán, que contribuya al uso eficiente y sostenible de los recursos naturales con énfasis en el agua y el suelo, por medio de un proceso de educación, sensibilización y concientización ambiental, que coordinado con otras autoridades competentes en Gualococti, apoyen las labores de divulgación y cumplimiento de la presente Ordenanza, que la Unidad Ambiental Municipal y la Unidad de Promoción Social desarrollarán para tal efecto.","ORDENANZA MUNICIPAL PARA LA PROTECCION DE LAS ZONAS DE RECARGA HIDRICA, USO Y APROVECHAMIENTO RESPONSABLE DEL RECURSO HIDRICO EN EL MUNICIPIO DE GUALOCOCTI, DEPARTAMENTO DE MORAZAN"
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,04/10/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/10/D8092.PDF,Decreto Municipal-Meanguera-1,"La presente Ordenanza tiene por objeto propiciar el cambio de conducta en la población del Municipio de Meanguera, Departamento de Morazán, que contribuya al uso eficiente y sostenible de los recursos naturales con énfasis en el agua y el suelo, por medio de un proceso de educación, sensibilización y concientización ambiental que, coordinado con otras autoridades competentes en el municipio, apoyen las labores de la Unidad Ambiental Municipal incluyendo la divulgación y cumplimiento de la presente Ordenanza.","ORDENANZA MUNICIPAL PARA LA PROTECCION USO Y APROVECHAMIENTO RESPONSABLE DEL RECURSO HIDRICO EN EL MUNICIPIO DE MEANGUERA, DEPARTAMENTO DE MORAZAN"
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,18/10/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/10/D85A0.PDF,Decreto Municipal-Olocuilta-3,"La presente ordenanza tiene por objeto la protección del recurso forestal de las zonas urbanas siendo estas públicas y/o privadas del municipio de Olocuilta, Departamento de La Paz, mediante la regulación de las actividades de siembra, poda y tala de árboles.","ORDENANZA REGULADORA PARA EL APROVECHAMIENTO Y USO RACIONAL DEL RECURSO FORESTAL EN LAS ZONAS URBANAS DEL MUNICIPIO DE OLOCUILTA, DEPARTAMENTO DE LA PAZ"
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,01/11/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/11/D8D49.PDF,Decreto Municipal-Nuevo Cuscatlán-5,"La presente Ordenanza tiene por objeto la protección e incremento del patrimonio arbóreo del Municipio de Nuevo Cuscatlán, Departamento de La Libertad, mediante el establecimiento del marco normativo y técnico que regule las actividades de siembra, poda y tala de árboles y arbustos en el espacio público.","ORDENANZA PARA LA PROTECCION DEL PATRIMONIO ARBOREO DEL MUNICIPIO DE NUEVO CUSCATLAN, DEPARTAMENTO DE LA LIBERTAD"
INSTITUCIONES AUTÓNOMAS (Alcaldía Municipal),22/11/2020,28/11/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/11/D9C14.PDF,Decreto Municipal-San Pablo Tacachico-2,"La presente Ordenanza tiene por objeto establecer el marco normativo para la preservación, restauración y aprovechamiento racional de los recursos naturales, evitando la destrucción de los mismos, con el fin de lograr una mejor adaptación al cambio climático en el territorio municipal. Así mismo, la regulación de las actividades de carácter público o privado, con incidencia en el medio ambiente del Municipio de San Pablo Tacachico, Departamento de La Libertad.","ORDENANZA PARA LA PROTECCION Y CONSERVACION DE LOS RECURSOS NATURALES Y ADAPTACION AL CAMBIO CLIMATICO DEL MUNICIPIO DE SAN PABLO TACACHICO, DEPARTAMENTO DE LA LIBERTAD"
ORGANO EJECUTIVO (Ministerio de Agricultura y Ganadería),22/11/2020,09/12/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/12/D9FC3.PDF,Acuerdo Ejecutivo-571,"El presente Reglamento tiene por objeto, regular la Administración, operación y mantenimiento del Distrito de Riego y Avenamiento No. 4, El Porvenir; creado por Decreto Legislativo No. 269 del 07 de marzo de 2019, y publicado en el Diario Oficial número 66, tomo 423 del 04 de abril de 2019.","REGLAMENTO INTERNO DEL DISTRITO DE RIEGO Y AVENAMIENTO No. 4, EL PORVENIR"
ORGANO EJECUTIVO (Ministerio de Medio Ambiente y Recursos Naturales),22/11/2020,11/12/2019,https://www.jurisprudencia.gob.sv/DocumentosBoveda/D/2/2010-2019/2019/12/DA09C.PDF,Decreto Ejecutivo-24,"El presente Decreto tiene como objetivos conservar los ecosistemas naturales del Área Natural Protegida denominada ""Finca Santa Marta"", ubicada en lugar Cantón Vainillas, jurisdicción de El Carrizal, departamento de Chalatenango, asegurando el mantenimiento de las especies silvestres nativas, especialmente aquellas consideradas como endémicas o amenazadas, junto con los procesos ecológicos y evolutivos que tienen lugar en estos ecosistemas; así como también asegurar el flujo constante para éstas y las siguientes generaciones, de los servicios ambientales suministrados por los ecosistemas naturales del Área Natural Protegida, entre otros.","DECRETO POR MEDIO DEL CUAL SE ESTABLECE COMO AREA NATURAL PROTEGIDA DENOMINADA FINCA SANTA MARTA, UBICADA EN EL MUNICIPIO DE EL CARRIZAL, DEPARTAMENTO DE CHALATENANGO"
