"POLICY_ID","FULL_DOC_LINK","TITLE","DATE","SUBJECT","KEYWORDS","ABSTRACT","IS_RELEVANT"
"LEX-FAOC128001","http://extwprlegs1.fao.org/docs/pdf/per128001.pdf","Resolución Nº 369/13/MINAGRI - Modifica la Resolución Nº 126/12/AG, que crea Grupo de Trabajo para la Gestión de Riesgo de Desastres del Ministerio de Agricultura.","2013","Environment gen.","Disasters, Institution, Hazardous waste, Hazardous substances, Early warning system/emergency intervention system, Capacity building","La presente Resolución modifica la que crea Grupo de Trabajo para la Gestión de Riesgo de Desastres del Ministerio de Agricultura (GTGRD - MINAG), en relación a su conformación y funciones.",NA
"LEX-FAOC146035","http://extwprlegs1.fao.org/docs/pdf/per146035.pdf","Resolución Nº 012/15/MINAGRI/SENASA/DSV - Requisitos fitosanitarios para la importación de plantas in vitro de camote procedentes de Kenia.","2015","Cultivated plants","Plant protection, Pests/diseases, Planting material/seeds, Vegetables/legumes, International trade","La presente Resolución establece los requisitos fitosanitarios específicos de necesario cumplimiento en la importación de plantas in vitro de camote (Ipomoea batata) originarias y procedentes de Kenia, acompañadas de una declaración adicional que certifique que se encuentran libres de Sweet potato caulimo-like virus.",NA
"LEX-FAOC141984","http://extwprlegs1.fao.org/docs/pdf/gua141984.pdf","Acuerdo Gubernativo Nº 20-2015: Acuérdase reformar el artículo 1º, literal a) i., del Acuerdo Gubernativo Nº 172-2012, que aprueba la selección de siete áreas para la explotación y exploración de hidrocarburos.","2015","Mineral resources","Exploration, Oil, Contract/agreement, Concession, Mining, Authorization/permit","Por el presente Acuerdo se modifica el Acuerdo Gubernativo Nº 172-2012 (el cual aprueba la selección de siete áreas para la explotación y exploración de hidrocarburos) en lo que respecta a la selección de las áreas bajo la modalidad de fase de exploración indirecta.",NA
"LEX-FAOC150613","http://extwprlegs1.fao.org/docs/pdf/per150613.pdf","Resolución Nº 004-2016-OS - Norma que establece los criterios para la calificación del personal que participa en las actividades de distribución de gas natural.","2016","Energy","Energy conservation/energy production, Natural gas, Transport/storage, Certification, Inspection","La presente Resolución tiene como objetivo definir los criterios para la calificación del personal que realiza la supervisión o ejecución de las tareas de diseño, construcción, operación, mantenimiento y abandono del Sistema de Distribución. Los criterios establecidos son aplicables a todo Concesionario que preste el servicio de distribución de gas natural por red de ductos a nivel nacional e incluye a todo el personal, contratistas, subcontratistas o de otra índole que realicen la supervisión o",NA
"LEX-FAOC085330","http://extwprlegs1.fao.org/docs/pdf/els85330.pdf","Acuerdo Nº 40 - Listado de Sustancias Reguladas.","2007","Environment gen.","Pollution control, Hazardous substances, Hazardous waste, Classification/declassification, Transport/storage, Environmental audit, EIA, Authorization/permit, Pesticides","El presente Acuerdo emite el Listado de Sustancias Reguladas, que comprende: a) Listado de sustancias peligrosas que para su importación y transporte no requieren elaborar Estudio de Impacto Ambiental (Anexo 1); b) Listado de sustancias que para su importación y transporte no requieren presentar documentación ambiental al Ministerio de Medio Ambiente y Recursos Naturales pero requieren de permiso del Ministerio de Agricultura y Ganadería (Anexo II); y c) Listado de sustancias que está prohibida",NA
"LEX-FAOC161713","http://extwprlegs1.fao.org/docs/pdf/per161713.pdf","Decreto Supremo Nº 017-2012-ED - Política Nacional de Educación Ambiental (PNEA).","2012","Environment gen.","Institution, Policy/planning, Ecosystem preservation, Education","El presente Decreto Supremo aprueba la Política Nacional de Educación Ambiental (PNEA), como instrumento para desarrollar la educación, cultura y ciudadanía ambiental nacional orientada a la formación de una sociedad peruana sostenible, competitiva, inclusiva y con identidad. El Ministerio de Educación y el Ministerio del Ambiente, en el marco de sus funciones y competencias, implementarán de modo coordinado, multisectorial y descentralizado la PNEA, a través de sus órganos especializados, para",NA
"LEX-FAOC120586","http://extwprlegs1.fao.org/docs/pdf/chi120586.pdf","Decreto Nº 19 - Aprueba y oficializa clasificación de especies según su estado de conservación, Octavo Proceso.","2012","Wild species & ecosystems","Wild fauna, Wild flora, Classification/declassification, Endangered species","El presente Decreto aprueba la clasificación oficial de especies de flora y fauna según su estado de conservación.",NA
"LEX-FAOC152396","http://extwprlegs1.fao.org/docs/pdf/per152396.pdf","Resolución Nº 016/15/VIVIENDA - Modifica la Norma para determinar los valores unitarios oficiales de terrenos urbanos a nivel nacional.","2015","Land & soil","Urban land, Land valuation, Ownership, Cadastre/land registration, Tax/levy, Size","La presente Resolución modifica la Norma para determinar los valores unitarios oficiales de terrenos urbanos a nivel nacional, por cuanto corresponde denominarlos Valores Arancelarios de Terrenos Urbanos a nivel nacional, y son utilizados como un componente para determinar el pago del impuesto predial, como conjunto de valores regulados de terrenos urbanos ubicados en las jurisdicciones a nivel nacional. Los Valores Arancelarios de Terrenos Urbanos, que contienen los planos o listados se expresa",NA
"LEX-FAOC107894","http://extwprlegs1.fao.org/docs/texts/mex107894.doc","Norma Oficial Mexicana NOM-131-SEMARNAT-2010: Establece lineamientos y especificaciones para el desarrollo de actividades de observación de ballenas, relativas a su protección y la conservación de su hábitat.","2011","Fisheries, Wild species & ecosystems","Marine mammals, Wild fauna, Management/conservation","La presente Norma Oficial Mexicana establece los lineamientos y especificaciones a los que deben sujetarse las actividades de observación de ballenas, para garantizar su protección y conservación, así como la de su medio natural, en aguas de jurisdicción federal de los Estados Unidos Mexicanos. Los anexos 1 y 2 establecen la distancia de observación y de espera para las distintas especies de ballena contempladas por estas disposiciones.",NA
"LEX-FAOC117824","http://extwprlegs1.fao.org/docs/pdf/per117824.pdf","Decreto Supremo Nº 046-2012-EM - Procedimiento para la emisión del Certificado de Operación Minera Excepcional.","2012","Mineral resources","Exploration, Environmental standards, Mining, Soil pollution/quality, EIA, Environmental audit, Classification/declassification, Authorization/permit, Registration, Certification","El presente Decreto Supremo regula el procedimiento para la emisión del Certificado de Operación Minera Excepcional requerido para la emisión de la Autorización Excepcional de Uso de Explosivos a Mineros en Proceso de Formalización por parte de la Dirección General de Control de Servicios de Seguridad, Control de Armas, Municiones y Explosivos de Uso Civil (DICSCAMEC).",NA
"LEX-FAOC021742","http://extwprlegs1.fao.org/docs/texts/chi21742.doc","Resolución Nº 1.293 - Control obligatorio del Gorgojo del eucaliptus (Gonopterus scutellatus).","1998","Forestry","Forestry protection measures, Pests/diseases","La presente Resolución declara control obligatorio del Gorgojo del Eucalipto (Gonipterus scutellatus), facultando al Director Regional del Servicio Agrícola y Ganadero de la V Región para disponer la ejecución de las medidas sanitarias en el área de resguardo cuarentenario, fijando los plazos en que deberán ser ejecutadas.",NA
"LEX-FAOC153412","http://extwprlegs1.fao.org/docs/pdf/per153412.pdf","Resolución Nº 435/15/PRODUCE - Plan Estratégico Sectorial Multianual (PESEM) 2016 – 2021 del Sector Producción.","2015","Agricultural & rural development","Agricultural development, Policy/planning, Capacity building","La presente Resolución aprueba el Plan Estratégico Sectorial Multianual (PESEM) 2016 – 2021 del Sector Producción, que constituye el instrumento de planeamiento estratégico de mediano plazo, que contiene el marco estratégico sectorial, objetivos estratégicos, acciones estratégicas priorizadas, con sus respectivas metas e indicadores.",NA
"LEX-FAOC009270","http://extwprlegs1.fao.org/docs/html/per9270.htm","Resolución Nº 549/96/EF - Reglamento del Registro Nacional de Cooperativas.","1996","Agricultural & rural development","Cooperative/producer organization, Registration, Legal proceedings/administrative proceedings","El Reglamento consta de 5 capítulos, 14 artículos y 2 disposiciones finales. INDICE: Disposición general (I); Inscripción en el Registro Nacional de Cooperativas (II); Presentación de información financiera (III); Sanciones (IV); Exclusión del Registro Nacional de Cooperativas (V).",NA
"LEX-FAOC099899","http://extwprlegs1.fao.org/docs/texts/chi99899.doc","Decreto Nº 235 - Declara Parque Marino Motu Motiro Hiva.","2010","Sea, Wild species & ecosystems","Marine protected areas, Marine area, Management/conservation, Ecosystem preservation","Mediante el presente Decreto se crea el Parque Marino denominado Motu Motiro Hiva, en la comuna de Isla de Pascua, provincia de Isla de Pascua, V Región, sobre los ecosistemas marinos y acuáticos contenidos en la playa de mar, rocas, porción de mar y fondo de mar y que se encuentran comprendidas entre las coordenadas que indica el artículo 1º.",NA
"LEX-FAOC111256","http://extwprlegs1.fao.org/docs/pdf/per111256.pdf","Decreto Supremo Nº 003/12/VIVIENDA - Programa Generación de Suelo Urbano.","2012","Land & soil","Soil conservation/soil improvement, Soil pollution/quality, Urban land","El presente Decreto Supremo crea el Programa Generación de Suelo Urbano, con el propósito de atender la demanda de suelo urbano con fines de vivienda social y servicios complementarios de infraestructura y de equipamiento mediante la promoción de acciones de recuperación y/o transformación urbana y desarrollo de proyecto de producción de nuevo suelo urbano.",NA
"LEX-FAOC071214","http://extwprlegs1.fao.org/docs/pdf/per71214.pdf","Resolución Nº 014/07/PROINVERSION - Programa de promoción del uso de biocombustibles (PROBIOCOM).","2007","Energy","Energy conservation/energy production, Renewable energy, Subsidy/incentive, Internal trade, Transport/storage","La presente Resolución aprueba los lineamientos del Programa de promoción del uso de biocombustibles (PROBIOCOM) que, considerando tal promoción una tarea multisectorial, prevé los siguientes aspectos de intervención: normativa tributaria, normas técnicas sobre mezclas, comercialización, exploración agrícola y asociatividad, desarrollo tecnológico y cooperación.",NA
"LEX-FAOC133139","http://extwprlegs1.fao.org/docs/texts/mex133139.doc","Decreto por el que se aprueba el Programa Especial de Producción y Consumo Sustentable 2014-2018.","2014","Environment gen.","Sustainable development, Gender and natural resources, Precautionary principle, Public participation","Mediante el presente Decreto se aprueba el Programa Especial de Producción y Consumo Sustentable para el período 2014-2018, el cual será de observancia obligatoria para la Secretaría de Medio Ambiente y Recursos Naturales y las entidades paraestatales coordinadas por la misma. El Programa busca vincular las diferentes instancias del sector público involucradas con la producción y el consumo, así como al sector privado y social, para transitar hacia estilos de vida y patrones de producción y cons",NA
"LEX-FAOC021097","http://extwprlegs1.fao.org/docs/pdf/per21097.pdf","Decreto de Urgencia Nº 061-2000 - Fondo Revolvente para ejecutar el Programa de Promoción para el Desarrollo Productivo (FOPRO).","2000","Agricultural & rural development","Agricultural development, Special fund, Agricultural commodities","El presente Decreto, que consta de 4 artículos, constituye un fondo revolvente destinado a la ejecución del Programa de Promoción para el Desarrollo Productivo (FOPRO), que tiene como finalidad el cofinanciamiento de los proyectos de transformación de productos agropecuarios y acuícolas nativos que se ejecuten en las regiones más deprimidas del país.",NA
"LEX-FAOC146063","http://extwprlegs1.fao.org/docs/pdf/per146063.pdf","Decreto Supremo Nº 004-2015-MINAGRI - Adscribe el organismo público ejecutor denominado Sierra Exportadora al Ministerio de Agricultura y Riego (MINAGRI).","2015","Agricultural & rural development","Institution, Agricultural commodities, International trade, Less favoured areas","El presente Decreto Supremo adscribe el Organismo Público Ejecutor denominado Sierra Exportadora al Ministerio de Agricultura y Riego (MINAGRI). De esta manera, los Organismos Públicos adscritos al MINAGRI son: la Autoridad Nacional del Agua (ANA), el Servicio Nacional de Sanidad Agraria (SENASA), el Instituto Nacional de Innovación Agraria (INIA), el Servicio Nacional Forestal y de Fauna Silvestre (SERFOR), y Sierra Exportadora (SE), para el fomento y desarrollo de las actividades económicas ru",NA
"LEX-FAOC023805","http://extwprlegs1.fao.org/docs/texts/per23805.doc","Resolución Nº 863/00/AG - Procedimiento para el remate de productos forestales maderables decomisados.","2000","Wild species & ecosystems","Timber extraction/logging, Legal proceedings/administrative proceedings, Protection of species","La presente Resolucion aprueba el procedimiento para el remate en subasta publica de los productos forestales maderables decomisados por infracción al Decreto Ley Nº 21.147, Ley Forestal y de Fauna Silvestre.",NA
"LEX-FAOC173112","http://extwprlegs1.fao.org/docs/pdf/per173112.pdf","Resolución Nº 015-2017-MINAGRI-SENASA-DSA - Requisitos sanitarios para la importación de animales procedentes de Canadá.","2017","Livestock","Animal welfare, Cattle, International trade, Pests/diseases, Hygiene/sanitary procedures","La presente Resolución establece los requisitos sanitarios específicos de cumplimiento obligatorio para la importación de bovinos para reproducción, exposición o ferias, o engorde siendo su origen y procedencia Canadá.",NA
"LEX-FAOC123162","http://extwprlegs1.fao.org/docs/texts/chi123162.doc","Resolución Nº 2.084 - Actualiza sistema de inscripción en Listado de Establecimientos Exportadores de Alimentos para Animales.","2013","Livestock","Animal feed/feedstuffs, International trade, Business/industry/corporations","Los establecimientos productores de alimentos para animales que requieran exportar productos al extranjero deberán previamente estar incorporados en el Listado de Establecimientos Exportadores de Alimentos para Animales, cuyo sistema de incorporación se actualiza por estas disposiciones.",NA
"LEX-FAOC090584","http://extwprlegs1.fao.org/docs/pdf/per90584.pdf","Resolución Nº 449/09/AG/SENASA - Modifica la Resolución Nº 059/01/AG/SENASA, que prohíbe la importación de bovinos, ovinos, caprinos, cérvidos, felinos domésticos y silvestres vivos y subproductos destinados a la alimentación animal.","2009","Livestock","Animal health, Animal production, Hygiene/sanitary procedures, Cattle, Non-edible products, Pests/diseases, International trade","La presente Resolución modifica la que prohíbe la importación de bovinos, ovinos, caprinos, cérvidos y felinos domésticos y silvestres vivos; de productos y subproductos de origen bovino, ovino, caprino y cérvidos y de harinas de carne y de hueso destinados a la alimentación animal provenientes de diversos países afectados por la enfermedad de Encefalopatía Espongiforme Bovina, levantando la prohibición de la importación de bovinos, carnes, vísceras y menudencias de bovinos procedentes de Canadá",NA
"LEX-FAOC092030","http://extwprlegs1.fao.org/docs/pdf/per92030.pdf","Resolución Nº 002-2010-AG-SENASA-DSA - Requisitos sanitarios para la importación de bovinos para reproducción, exposición o engorde procedentes del Canadá.","2010","Livestock","Hygiene/sanitary procedures, Animal reproduction, Cattle, International trade, Animal health, Certification, Vaccination, Pests/diseases","La presente Resolución establece los requisitos zoosanitarios específicos de cumplimiento obligatorio en la importación de bovinos para reproducción, exposición, ferias o engorde, de origen y procedencia del Canadá.",NA
"LEX-FAOC144043","http://extwprlegs1.fao.org/docs/pdf/mex144043.pdf","Ley de catastro para los Municipios del Estado de Baja California Sur.","1983","Land & soil","Agricultural land, Urban land, Cadastre/land registration","Esta Ley introduce el marco normativo que regula la estructura y funcionamiento del catastro en el Estado de Baja California Sur, para la identificación, registro y valuación de los bienes inmuebles ubicados en territorio de los Municipios de la Entidad.",NA
"LEX-FAOC027954","http://extwprlegs1.fao.org/docs/texts/mex27954.doc","NOMEM-034-FITO-2000: Requisitos para la aplicación y certificación de buenas prácticas agrícolas en los procesos de producción de frutas y hortalizas frescas.","2000","Cultivated plants","Plant production, Hygiene/sanitary procedures, Fruits/edible nuts, Vegetables/legumes, Certification","La presente Norma tiene por objeto establecer los requisitos y especificaciones para la aplicación y certificación de buenas prácticas agrícolas en los procesos de producción de frutas y hortalizas frescas. Estos requisitos y especificaciones son de observancia obligatoria en todo el territorio nacional para las unidades de producción que pretendan obtener esta certificación y usar la contraseña oficial para identificar sus productos.",NA
"LEX-FAOC066199","http://extwprlegs1.fao.org/docs/pdf/per66199.pdf","Ley Nº 28885 - Modifica la Ley Nº 28027, Ley de la actividad empresarial de la industria azucarera.","2006","Cultivated plants","Plant production, Sugar cane/sugar beet, Subsidy/incentive, Non-governmental entity, Legal proceedings/administrative proceedings, Business/industry/corporations","La presente Ley modifica la Ley de la actividad empresarial de la industria azucarera, otorgando hasta el 31 de diciembre de 2008 un nuevo plazo a las empresas azucareras que se han acogido a sus efectos.",NA
"LEX-FAOC161929","http://extwprlegs1.fao.org/docs/pdf/per161929.pdf","Resolución Nº 261-2017-SERFOR - Protocolo de Evaluación de Recursos Forestales Maderables.","2017","Forestry","Forest management/forest conservation, Concession, Legal proceedings/administrative proceedings, Inspection, Timber extraction/logging, Sustainable use","La presente Resolución reconoce oficialmente el Protocolo de Evaluación de Recursos Forestales Maderables, elaborado en el marco de Proceso de Convergencia Interinstitucional para la estandarización de los criterios de evaluación de los recursos forestales maderables, y dispone la adecuación de las normas e instrumentos técnicos de las entidades que forman parte del Sistema Nacional de Gestión Forestal y de Fauna Silvestre (SINAFOR), referidos a los procedimientos de evaluación y aprobación, ins",NA
"LEX-FAOC152249","http://extwprlegs1.fao.org/docs/pdf/per152249.pdf","Resolución Nº 181/15/SERNANP - Lineamientos de Monitoreo de la Biodiversidad y Ecosistemas en las Áreas Naturales Protegidas.","2015","Wild species & ecosystems","Protected area, Monitoring, Institution, Zoning, Standards, Wetlands, Biodiversity, Protection of habitats, Community management","La presente Resolución aprueba los Lineamientos de Monitoreo de la Biodiversidad y Ecosistemas en las Áreas Naturales Protegidas, que establecen: 1) las principales definiciones y conceptos; 2) las responsabilidades de los actores involucrados; 3) los criterios de priorización de indicadores; 4) la articulación del monitoreo a cada una de las etapas del ciclo de gestión de las áreas naturales protegidas; y 5) los mecanismos de reporte y evaluación ante el Servicio Nacional de Áreas Naturales Pro",NA
"LEX-FAOC114861","http://extwprlegs1.fao.org/docs/pdf/per114861.pdf","Decreto Supremo Nº 024-2012-EM - Modifica el Decreto Supremo Nº 064-2009-EM, Norma para la inspección periódica de tanques y tuberías enterrados que almacenan combustibles líquidos y otros productos derivados de los hidrocarburos.","2012","Energy","Energy conservation/energy production, Oil, Natural gas, Transport/storage, Environmental standards, Inspection","El presente Decreto Supremo modifica la Norma que establece los requisitos mínimos para la inspección periódica de hermeticidad de tanques y tuberías enterrados que almacenan combustibles líquidos y otros productos derivados de los hidrocarburos, en aspectos relacionados con las pruebas de hermeticidad, los encargados de elaborar el Informe de índice de riesgo y los sistemas de detección de fugas.",NA
"LEX-FAOC173659","http://extwprlegs1.fao.org/docs/pdf/per173659.pdf","Resolución Nº 370-2017-MINAGRI - Lineamientos para Georeferenciar el Plano de Demarcación Territorial de Comunidades Nativas Tituladas.","2017","Land & soil","Common property, Land tenure, Cadastre/land registration, Indigenous peoples, Survey/mapping, Vested rights/existing rights, Registration","La presente Resolución aprueba los Lineamientos para Georeferenciar el Plano de Demarcación Territorial de Comunidades Nativas Tituladas, con el objeto de establecer, uniformizar, esclarecer, viabilizar y agilizar criterios técnicos y legales empleados por parte de los gobiernos regionales de la Selva y Ceja de Selva. Los presentes Lineamientos son de observancia obligatoria por parte de los gobiernos regionales, ubicados en las regiones de Selva y Ceja de Selva con los que se ha efectivizado la",NA
"LEX-FAOC050183","http://extwprlegs1.fao.org/docs/texts/per50183.doc","Ley Nº 28245 - Ley marco del Sistema Nacional de Gestión Ambiental (SNGA).","2004","Environment gen.","Basic legislation, Institution, Ecosystem preservation, Environmental planning, Environmental audit, EIA, Environmental standards, Legal proceedings/administrative proceedings, Court/tribunal, Dispute settlement, Access-to-information, Data collection/reporting, Education, Community management, Capacity building","La presente Ley marco del Sistema Nacional de Gestión Ambiental (SNGA) tiene por objeto asegurar el más eficaz cumplimiento de los objetivos ambientales de las entidades públicas; fortalecer los mecanismos de transectorialidad en la gestión ambiental, el rol que le corresponde al Consejo Nacional del Ambiente (CONAM), y a las entidades sectoriales, regionales y locales en el ejercicio de sus atribuciones ambientales a fin de garantizar que cumplan con sus funciones y de asegurar que se evite en",NA
"LEX-FAOC127707","http://extwprlegs1.fao.org/docs/pdf/per127707.pdf","Resolución Nº 659/08/OS - Procedimiento para la Elaboración de los Estudios Tarifarios sobre Aspectos Regulados de la Distribución de Gas Natural.","2008","Energy","Energy conservation/energy production, Natural gas, Subsidy/incentive, Institution, Transport/storage, Contract/agreement, Royalties/fees, Internal trade","La presente Resolución establece el Procedimiento para la elaboración de los estudios tarifarios comprendidos en la regulación de la distribución de gas natural por red de ductos, y define los principios y criterios adoptados por OSINERGMIN en la determinación de los diversos aspectos que se encuentran regulados de la distribución de gas natural por red de ductos.",NA
"LEX-FAOC152349","http://extwprlegs1.fao.org/docs/pdf/per152349.pdf","Decreto Supremo Nº 012-2015-MINAM - Texto Único de Procedimientos Administrativos (TUPA) del Servicio Nacional de Certificación Ambiental para las Inversiones Sostenibles (SENACE).","2015","Environment gen.","Ecosystem preservation, Institution, EIA, Environmental planning, Legal proceedings/administrative proceedings, Environmental audit, Certification","El presente Decreto Supremo aprueba el Texto Único de Procedimientos Administrativos (TUPA) del Servicio Nacional de Certi<U+001000BF> cación Ambiental para las Inversiones Sostenibles (SENACE), y los Formularios señalados en los procedimientos y servicio prestado en exclusividad por el SENACE.",NA
"LEX-FAOC176742","http://extwprlegs1.fao.org/docs/pdf/per176742.pdf","Resolución Nº 037-2017-OEFA - Plan Anual de Evaluación y Fiscalización Ambiental (PLANEFA) - 2018 del Organismo de Evaluación y Fiscalización Ambiental (OEFA).","2017","Environment gen.","Institution, Environmental planning, Environmental audit, EIA, Inspection, Protection of habitats, Monitoring","La presente Resolución aprueba el Plan Anual de Evaluación y Fiscalización Ambiental (PLANEFA) del Organismo de Evaluación y Fiscalización Ambiental (OEFA), correspondiente al año 2018, que comporta la aprobación de los instrumentos legales necesarios para el efectivo ejercicio de la función de fiscalización ambiental, y comprende también el Plan Anual de Evaluación Ambiental y el Plan Anual de Supervisión Ambiental. El primero, está orientado a ejecutar acciones de evaluación ambiental en las á",NA
"LEX-FAOC171901","http://extwprlegs1.fao.org/docs/pdf/per171901.pdf","Decreto de Urgencia Nº 007-2017 - Decreto de Urgencia que establece medidas extraordinarias para la reactivación productiva agraria y pesquera.","2017","Agricultural & rural development, Fisheries","Agricultural development, Financial agricultural measures, Credit, Special fund, Legal proceedings/administrative proceedings, Disasters, Artisanal fishing, Fishing vessel, Registration","El presente Decreto de Urgencia, que establece medidas extraordinarias para la reactivación productiva agraria y pesquera, tiene como objeto dictar medidas extraordinarias y urgentes sobre materia económica y financiera de carácter excepcional y transitorio; que permitan facilitar el desarrollo de la actividad pesquera artesanal a través de la formalización de embarcaciones, otorgarle liquidez a los productores agropecuarios, así como brindar facilidades financieras a fin de reducir el impacto n",NA
"LEX-FAOC160866","http://extwprlegs1.fao.org/docs/pdf/per160866.pdf","Resolución Nº 316-2016-MINAM - Modifica el  Decreto Supremo Nº 007-2010-MINAM, Texto único de procedimientos administrativos (TUPA) del Ministerio del Ambiente (MINAM).","2016","Environment gen.","Institution, Legal proceedings/administrative proceedings, Air quality/air pollution","La presente Resolución modifica el Texto único de procedimientos administrativos (TUPA) del Ministerio del Ambiente (MINAM), en relación al procedimiento de presentación de los principales posibles impactos ambientales identificados que generaría un proyecto de inversión, caracterizando su significancia en alta, media y baja.",NA
"LEX-FAOC013298","http://extwprlegs1.fao.org/docs/texts/mex13298.doc","Reglamento Interior de la Secretaría de Desarrollo Social.","1995","Agricultural & rural development","Institution, Agricultural development, Extension, Capacity building","La Secretaría de Desarrollo Social, como dependencia del Poder Ejecutivo Federal, tiene a su cargo el desempeño de las atribuciones que le encomiendan la Ley Orgánica de la Administración Pública Federal y otras leyes, así como los reglamentos, decretos, acuerdos y órdenes del Presidente de la República. Tiene a su cargo la coordinación general del Programa Nacional de Apoyo para las Empresas de Solidaridad y el Instituto Nacional de Solidaridad. El Instituto Nacional de Solidaridad, como órgano",NA
"LEX-FAOC172647","http://extwprlegs1.fao.org/docs/pdf/mex172647.pdf","Lineamientos de operación para el desarrollo del Programa de Desarrollo Institucional Ambiental, ejercicio fiscal 2015.","2015","Environment gen.","Governance, Environmental planning, Local government, Institution, Policy/planning","Las presentes disposiciones rigen la operación del Programa de Desarrollo Institucional Ambiental, cuyo objetivo es contribuir al fortalecimiento de la capacidad institucional de gestión y planeación ambiental de las dependencias ambientales estatales. Los Lineamientos se aplican a las dependencias estatales y municipales encargadas de la administración de recursos naturales y medio ambiente, como Secretarías, Comisiones, Coordinaciones, Institutos, Consejos, Direcciones Generales, Procuradurías",NA
"LEX-FAOC118225","http://extwprlegs1.fao.org/docs/pdf/els118225.pdf","Acuerdo Nº 227 - Crea la Unidad de Acceso a la Información Pública del Ministerio de Agricultura y Ganadería - Oficina de Información y Respuesta (OIR).","2012","Agricultural & rural development, Livestock, Cultivated plants","Institution, Legal proceedings/administrative proceedings, Access-to-information","El presente Acuerdo crea la Unidad de Acceso a la Información Pública del Ministerio de Agricultura y Ganadería: Oficina de Información y Respuesta (OIR), responsable de manejar las solicitudes de información del Ministerio y coordinar su respuesta oportuna de acuerdo a la Ley de Acceso a la Información Pública, su Reglamento y lineamientos del Instituto de Acceso a la Información Pública.",NA
"LEX-FAOC100424","http://extwprlegs1.fao.org/docs/pdf/per100424.pdf","Resolución Nº 019/11/AG/SENASA - Procedimiento para el control, prevención y erradicación de peste porcina clásica.","2011","Livestock","Animal production, Animal health, Swine, Institution, Animal reproduction, Herd book, Early warning system/emergency intervention system, Pests/diseases, Hygiene/sanitary procedures, Disinfection/disinfestation, Registration, Transport/storage, Vaccination, Biosecurity, Biosafety, Animal feed/feedstuffs, Traceability/product tracing, Inspection, Quarantine, Offences/penalties","La presente Resolución aprueba el Procedimiento para el control, prevención y erradicación de peste porcina clásica, que constituye una de las enfermedades de mayor importancia económica en la ganadería porcina.",NA
"LEX-FAOC114454","http://extwprlegs1.fao.org/docs/texts/chi114454.doc","Decreto Nº 24 - Modifica Decreto Nº 25 de 2005, que aprueba Reglamento de Productos Farmacéuticos de Uso Exclusivamente Veterinario.","2011","Livestock","Legal proceedings/administrative proceedings, Drugs, Registration","El presente Decreto introduce algunas enmiendas al Reglamento de Productos Farmacéuticos de Uso Exclusivamente Veterinario, precisamente en lo que se refiere al procedimiento para obtener el registro de los mencionados productos y los casos en que dicho procedimiento se considerará abandonado o suspendido.",NA
"LEX-FAOC117591","http://extwprlegs1.fao.org/docs/pdf/per117591.pdf","Decreto Supremo Nº 039-2012-EM - Modifica el Decreto Supremo Nº 027-2012-EM, Normas complementarias para la comercialización del oro.","2012","Mineral resources","Exploration, Minerals, Environmental standards, Mining, Internal trade, Authorization/permit, Registration","El presente Decreto Supremo modifica el que dicta normas complementarias para la comercialización del oro, respecto a las costumbres reconocidas y practicadas en la venta del oro en algunas provincias.",NA
"LEX-FAOC085957","http://extwprlegs1.fao.org/docs/pdf/els85957.pdf","Decreto Legislativo Nº 658 - Ley de Competencia.","2004","Agricultural & rural development","Agricultural development, Institution, Consumer protection, Breeders' rights/farmers' rights, Internal trade, International trade, Offences/penalties, Legal proceedings/administrative proceedings, Non-governmental entity, Capacity building, Business/industry/corporations","El presente Decreto Legislativo aprueba la Ley de Competencia, cuyo objeto es el de promover, proteger y garantizar la competencia mediante la prevención y eliminación de prácticas anticompetitivas que limiten o restrinjan la competencia o impidan el acceso al mercado a cualquier agente económico, a efecto de incrementara la eficiencia económica y el bienestar de los consumidores.",NA
"LEX-FAOC138371","http://extwprlegs1.fao.org/docs/pdf/mex138371.pdf","Decreto Nº 121 – Ley Ganadera para el Estado de Guanajuato.","1998","Livestock","Animal production, Apiculture/sericulture, Animal health, Slaughtering, Non-governmental entity, Marking/identification, Offences/penalties, Grazing/transhumance, Pastoralism","La presente Ley tiene por objeto el fomento cuantitativo y cualitativo de las actividades pecuarias, así como regular las bases de la producción, sanidad, inocuidad, protección, clasificación y selección de las especies pecuarias en el Estado de Guanajuato. La Ley contempla también la apicultura. Se definen el marco institucional y las atribuciones en materia ganadera; por otro lado se establecen disposiciones acerca del registro de organizaciones ganaderas (asociaciones y uniones). También se e",NA
"LEX-FAOC134310","http://extwprlegs1.fao.org/docs/pdf/per134310.pdf","Resolución Nº 022/14/OEFA - Lineamientos para remitir al OEFA el reporte trimestral sobre la ejecución de actividades de fiscalización ambiental realizadas a la pequeña minería y minería artesanal.","2014","Mineral resources, Waste & hazardous substances","Data collection/reporting, Mining, Erosion, Pollution control, Environmental standards, Soil rehabilitation, Soil conservation/soil improvement, Soil pollution/quality, Inspection, Waste management, Effluent waste water/discharge, Inventory","La presente Resolucióm aprueba los lineamientos que tienen por objeto regular la obligación de las Entidades de Fiscalización Ambiental (EFA) de remitir al Organismo de Evaluación y Fiscalización Ambiental (OEFA) los reportes trimestrales sobre la ejecución de las actividades de fiscalización ambiental que han realizado a la pequeña minería y minería artesanal.",NA
