,keyword,sentence_ID,xlm_K-rank,xlm_K-sim,xlm_S-rank,xlm_S-sim,dist_K-rank,dist_K-sim,dist_S-rank,dist_S-sim
1426,multa,e5e0011_128,15000,0.0,4039,0.39,15000,0.0,3857,0.23
1427,multa,e5e0011_133,15000,0.0,1650,0.47,15000,0.0,1898,0.31
1428,multa,e5e0011_146,15000,0.0,4715,0.37,15000,0.0,3157,0.26
1429,multa,ea91c69_161,15000,0.0,1392,0.48,15000,0.0,613,0.42
1430,multa,ea91c69_366,15000,0.0,8994,0.3,15000,0.0,2790,0.27
1431,multa,ea91c69_368,15000,0.0,3135,0.41,15000,0.0,1640,0.33
1432,multa,ea91c69_369,5123,0.33,2003,0.45,15000,0.0,3040,0.26
1433,multa,ea91c69_370,15000,0.0,3523,0.4,15000,0.0,1781,0.32
1434,multa,ea91c69_163,15000,0.0,827,0.52,15000,0.0,719,0.41
1435,multa,ea91c69_164,15000,0.0,15000,0.0,15000,0.0,5221,0.2
1436,multa,ea91c69_166,15000,0.0,199,0.61,15000,0.0,532,0.44
1437,multa,ea91c69_174,4021,0.34,860,0.52,15000,0.0,1055,0.37
1438,multa,ea91c69_220,15000,0.0,4514,0.38,15000,0.0,4111,0.23
1439,multa,ea91c69_226,15000,0.0,1914,0.46,15000,0.0,2263,0.3
1440,multa,ea91c69_266,15000,0.0,276,0.59,15000,0.0,796,0.4
1441,multa,ea91c69_376,5614,0.32,1939,0.45,15000,0.0,4119,0.23
1442,multa,eaf4e0d_97,15000,0.0,1324,0.48,15000,0.0,1581,0.33
1443,multa,eaf4e0d_98,15000,0.0,1308,0.49,15000,0.0,2521,0.29
1444,multa,eaf4e0d_116,15000,0.0,2270,0.44,15000,0.0,737,0.4
1445,multa,eaf4e0d_124,15000,0.0,2872,0.42,15000,0.0,3840,0.23
1446,multa,eaf4e0d_125,15000,0.0,206,0.6,15000,0.0,526,0.44
1447,multa,eaf4e0d_135,355,0.51,2748,0.42,15000,0.0,2063,0.31
1448,multa,eb2af8d_79,15000,0.0,1177,0.49,15000,0.0,2917,0.27
1449,multa,eb2af8d_109,15000,0.0,487,0.56,15000,0.0,1014,0.37
1450,multa,eb2af8d_110,41,0.64,4813,0.37,15000,0.0,15000,0.0
1451,multa,eb2af8d_111,15000,0.0,1016,0.51,15000,0.0,4151,0.23
1452,multa,eb2af8d_117,345,0.51,3148,0.41,15000,0.0,2453,0.29
1453,multa,eb2af8d_119,15000,0.0,26,0.71,15000,0.0,73,0.62
1454,multa,eb2af8d_120,15000,0.0,4051,0.39,15000,0.0,5190,0.2
1455,multa,eb2af8d_135,15000,0.0,1866,0.46,15000,0.0,2517,0.29
1456,multa,eb2af8d_137,15000,0.0,1765,0.46,15000,0.0,2477,0.29
1457,multa,eb99685_182,9923,0.27,2148,0.45,15000,0.0,2937,0.26
1458,multa,eb99685_195,15000,0.0,301,0.58,15000,0.0,592,0.43
1459,multa,eb99685_198,15000,0.0,1161,0.5,15000,0.0,15000,0.0
1460,multa,eb99685_208,15000,0.0,6555,0.34,15000,0.0,2555,0.28
1461,multa,eb99685_216,8357,0.28,5668,0.35,15000,0.0,2659,0.28
1462,multa,eb99685_219,15000,0.0,2600,0.43,15000,0.0,4337,0.22
1463,multa,eb99685_221,15000,0.0,1974,0.45,15000,0.0,3553,0.24
1464,multa,ebcc815_101,15000,0.0,1827,0.46,15000,0.0,3317,0.25
1465,multa,ebcc815_105,5312,0.32,3006,0.41,15000,0.0,3607,0.24
1466,multa,ebcc815_108,5870,0.31,351,0.58,15000,0.0,583,0.43
1467,multa,ebcc815_109,15000,0.0,1893,0.46,15000,0.0,1095,0.36
1468,multa,ebcc815_111,7005,0.3,5184,0.36,15000,0.0,4716,0.21
1469,multa,ebcc815_113,15000,0.0,1361,0.48,15000,0.0,3370,0.25
1470,multa,ebcc815_116,15000,0.0,3102,0.41,15000,0.0,1195,0.36
1471,multa,eefa471_102,15000,0.0,2223,0.44,15000,0.0,4971,0.21
1472,multa,eefa471_117,15000,0.0,1179,0.49,15000,0.0,814,0.39
1473,multa,eefa471_125,15000,0.0,5157,0.36,15000,0.0,1937,0.31
1474,multa,eefa471_132,15000,0.0,255,0.59,15000,0.0,33,0.66
1475,multa,eefa471_133,4128,0.34,9601,0.3,15000,0.0,2686,0.28
1476,multa,eefa471_141,701,0.48,3654,0.4,15000,0.0,2158,0.3
1477,multa,eefa471_162,15000,0.0,1365,0.48,15000,0.0,545,0.44
1478,multa,eefa471_169,15000,0.0,15000,0.0,15000,0.0,15000,0.0
1479,multa,eefa471_170,15000,0.0,647,0.54,15000,0.0,3079,0.26
1480,multa,eefa471_172,15000,0.0,617,0.55,15000,0.0,2356,0.29
1481,multa,f13fd1f_147,15000,0.0,1114,0.5,15000,0.0,716,0.41
1482,multa,f13fd1f_155,15000,0.0,944,0.51,15000,0.0,594,0.43
1483,multa,f13fd1f_165,15000,0.0,484,0.56,15000,0.0,2250,0.3
1484,multa,f13fd1f_166,7737,0.29,447,0.56,15000,0.0,2616,0.28
1485,multa,f13fd1f_168,15000,0.0,348,0.58,15000,0.0,80,0.62
1486,multa,f162ca0_38,15000,0.0,4060,0.39,15000,0.0,15000,0.0
1487,multa,f162ca0_48,15000,0.0,1148,0.5,15000,0.0,1190,0.36
1488,multa,f162ca0_62,2023,0.4,616,0.55,15000,0.0,2994,0.26
1489,multa,f162ca0_77,15000,0.0,4387,0.38,15000,0.0,1882,0.31
1490,multa,f162ca0_79,15000,0.0,807,0.52,15000,0.0,1041,0.37
1491,multa,f162ca0_80,15000,0.0,5620,0.35,15000,0.0,2675,0.28
1492,multa,f162ca0_81,15000,0.0,3922,0.39,15000,0.0,3378,0.25
1493,multa,f162ca0_89,4011,0.34,2075,0.45,15000,0.0,1501,0.34
1494,multa,f162ca0_90,15000,0.0,210,0.6,15000,0.0,67,0.63
1495,multa,f162ca0_91,15000,0.0,172,0.61,15000,0.0,327,0.5
1496,multa,f162ca0_92,15000,0.0,156,0.62,15000,0.0,981,0.38
1497,multa,f162ca0_93,15000,0.0,278,0.59,15000,0.0,269,0.52
1498,multa,f162ca0_96,15000,0.0,1374,0.48,15000,0.0,940,0.38
1499,multa,f162ca0_99,15000,0.0,1607,0.47,15000,0.0,2147,0.3
1500,multa,f162ca0_105,15000,0.0,373,0.57,15000,0.0,281,0.51
1501,multa,f162ca0_122,15000,0.0,605,0.55,15000,0.0,2025,0.31
1502,multa,f35c8d1_22,15000,0.0,2016,0.45,15000,0.0,2389,0.29
1503,multa,f35c8d1_177,15000,0.0,473,0.56,15000,0.0,548,0.44
1504,multa,f35c8d1_188,4218,0.34,8963,0.3,15000,0.0,3300,0.25
1505,multa,f35c8d1_201,15000,0.0,512,0.55,15000,0.0,2155,0.3
1506,multa,f35c8d1_202,15000,0.0,544,0.55,15000,0.0,2481,0.29
1507,multa,f35c8d1_204,15000,0.0,3287,0.4,15000,0.0,320,0.5
1508,multa,f5d3dd3_70,15000,0.0,3059,0.41,15000,0.0,1616,0.33
1509,multa,f5d3dd3_109,15000,0.0,2162,0.45,15000,0.0,901,0.38
1510,multa,f5d3dd3_110,3410,0.36,2073,0.45,15000,0.0,3422,0.25
1511,multa,f5d3dd3_117,15000,0.0,500,0.56,15000,0.0,1783,0.32
1512,multa,f5d3dd3_118,15000,0.0,84,0.65,15000,0.0,19,0.68
1513,multa,f5d3dd3_119,15000,0.0,362,0.58,15000,0.0,546,0.44
1514,multa,f5d3dd3_122,15000,0.0,397,0.57,15000,0.0,406,0.47
1515,multa,f5d3dd3_136,15000,0.0,2466,0.43,15000,0.0,2174,0.3
1516,multa,f5d3dd3_142,15000,0.0,606,0.55,15000,0.0,2026,0.31
1517,multa,f6b2045_567,15000,0.0,263,0.59,15000,0.0,78,0.62
1518,multa,f6b2045_576,15000,0.0,232,0.6,15000,0.0,2665,0.28
1519,multa,f6b2045_577,15000,0.0,564,0.55,15000,0.0,1562,0.33
1520,multa,f6b2045_580,15000,0.0,7292,0.33,15000,0.0,3518,0.25
1521,multa,f6b2045_581,15000,0.0,732,0.53,15000,0.0,4293,0.22
1522,multa,fa20955_22,15000,0.0,2802,0.42,15000,0.0,15000,0.0
1523,multa,fa20955_81,15000,0.0,8055,0.32,15000,0.0,15000,0.0
1524,multa,fa20955_84,15000,0.0,98,0.64,15000,0.0,2169,0.3
1525,multa,fa20955_93,15000,0.0,6627,0.34,15000,0.0,2791,0.27
1526,multa,fa20955_212,15000,0.0,985,0.51,15000,0.0,543,0.44
1527,multa,fa20955_221,15000,0.0,485,0.56,15000,0.0,1822,0.32
1528,multa,fa20955_222,229,0.54,1671,0.47,15000,0.0,15000,0.0
1529,multa,fa20955_225,15000,0.0,186,0.61,15000,0.0,1170,0.36
1530,multa,fa20955_227,15000,0.0,474,0.56,15000,0.0,345,0.49
1531,multa,fa20955_228,15000,0.0,110,0.64,15000,0.0,182,0.56
1532,multa,fae05b2_94,15000,0.0,8973,0.3,15000,0.0,3105,0.26
1533,multa,fae05b2_97,15000,0.0,5985,0.35,15000,0.0,2875,0.27
1534,multa,fae05b2_109,9777,0.27,371,0.57,15000,0.0,124,0.59
1535,multa,fae05b2_111,15000,0.0,6,0.77,15000,0.0,25,0.68
1536,multa,fc7393e_257,15000,0.0,1944,0.45,15000,0.0,1591,0.33
1537,multa,fe2403d_75,15000,0.0,1806,0.46,15000,0.0,2770,0.27
1538,multa,fe2403d_86,15000,0.0,686,0.54,15000,0.0,538,0.44
1539,multa,fe2403d_88,15000,0.0,3632,0.4,15000,0.0,3862,0.23
1540,multa,fe2403d_89,15000,0.0,5209,0.36,15000,0.0,2628,0.28
1541,multa,fe2403d_101,15000,0.0,1864,0.46,15000,0.0,1115,0.36
1542,multa,fe2403d_112,15000,0.0,608,0.55,15000,0.0,1246,0.35
1543,multa,fe2403d_114,15000,0.0,624,0.54,15000,0.0,628,0.42
1544,multa,ff41a50_133,15000,0.0,3904,0.39,15000,0.0,15000,0.0
1545,multa,ff41a50_221,15000,0.0,2428,0.43,15000,0.0,982,0.38
1546,multa,ff41a50_224,15000,0.0,930,0.51,15000,0.0,1221,0.35
1547,multa,ff41a50_225,15000,0.0,1632,0.47,15000,0.0,2139,0.3
1548,multa,ff41a50_226,15000,0.0,4428,0.38,15000,0.0,15000,0.0
1549,multa,ff41a50_247,5735,0.32,2286,0.44,15000,0.0,306,0.5
1550,multa,ff41a50_248,15000,0.0,1313,0.49,15000,0.0,754,0.4
